CYANO,NDVI,NDWI,date,lake,lat,lon,CYANO_pred,point,label,doy_sin,doy_cos,month,woy_sin,woy_cos,is_rainy_season,CYANO_pred_lag1,CYANO_pred_lag2,CYANO_pred_lag3,NDVI_lag1,NDVI_lag2,NDVI_lag3,NDWI_lag1,NDWI_lag2,NDWI_lag3,CYANO_pred_roll2,CYANO_pred_roll2_std,CYANO_pred_roll3,CYANO_pred_roll3_std,NDVI_roll2,NDVI_roll2_std,NDVI_roll3,NDVI_roll3_std,NDWI_roll2,NDWI_roll2_std,NDWI_roll3,NDWI_roll3_std
5.076204299926758,0.16083917021751404,-0.2184257209300995,2025-02-10,Amatitlan,14.464,-90.578,4.550082206726074,AM_P1,0,0.6482618097757122,0.7614175109532997,2,0.7485107481711011,0.6631226582407953,0,,,,,,,,,,4.550082206726074,,4.550082206726074,,0.16083917021751404,,0.16083917021751404,,-0.2184257209300995,,-0.2184257209300995,
5.076204299926758,0.16083917021751404,-0.2184257209300995,2025-03-02,Amatitlan,14.464,-90.578,4.410568714141846,AM_P1,0,0.8670985522812081,0.4981366284784055,3,0.8854560256532099,0.4647231720437686,0,4.550082206726074,,,0.16083917021751404,,,-0.2184257209300995,,,4.48032546043396,0.0986509366733271,4.48032546043396,0.0986509366733271,0.16083917021751404,0.0,0.16083917021751404,0.0,-0.2184257209300995,0.0,-0.2184257209300995,0.0
5.076204299926758,0.16083917021751404,-0.2184257209300995,2025-03-22,Amatitlan,14.464,-90.578,4.733407974243164,AM_P1,0,0.984305844499033,0.17647097349152166,3,0.992708874098054,0.120536680255323,0,4.410568714141846,4.550082206726074,,0.16083917021751404,0.16083917021751404,,-0.2184257209300995,-0.2184257209300995,,4.571988344192505,0.2282818300508898,4.564686298370361,0.16191434953473927,0.16083917021751404,0.0,0.16083917021751404,0.0,-0.2184257209300995,0.0,-0.2184257209300995,0.0
5.076204299926758,0.16083917021751404,-0.2184257209300995,2025-03-26,Amatitlan,14.464,-90.578,4.63473653793335,AM_P1,0,0.9941098647022418,0.10837701279187609,3,1.0,-1.6081226496766366e-16,0,4.733407974243164,4.410568714141846,4.550082206726074,0.16083917021751404,0.16083917021751404,0.16083917021751404,-0.2184257209300995,-0.2184257209300995,-0.2184257209300995,4.684072256088257,0.06977124172408633,4.592904408772786,0.16543500910711495,0.16083917021751404,0.0,0.16083917021751404,0.0,-0.2184257209300995,0.0,-0.2184257209300995,0.0
5.076204299926758,0.16083917021751404,-0.2184257209300995,2025-04-15,Amatitlan,14.464,-90.578,4.436566352844238,AM_P1,0,0.9724075561219968,-0.23328854407545518,4,0.9350162426854148,-0.35460488704253545,0,4.63473653793335,4.733407974243164,4.410568714141846,0.16083917021751404,0.16083917021751404,0.16083917021751404,-0.2184257209300995,-0.2184257209300995,-0.2184257209300995,4.535651445388794,0.14012748170550388,4.601570288340251,0.15117452540934165,0.16083917021751404,0.0,0.16083917021751404,0.0,-0.2184257209300995,0.0,-0.2184257209300995,0.0
5.076204299926758,0.16083917021751404,-0.2184257209300995,2025-04-16,Amatitlan,14.464,-90.578,5.076204299926758,AM_P1,0,0.9682507501166718,-0.2499809690726521,4,0.9350162426854148,-0.35460488704253545,0,4.436566352844238,4.63473653793335,4.733407974243164,0.16083917021751404,0.16083917021751404,0.16083917021751404,-0.2184257209300995,-0.2184257209300995,-0.2184257209300995,4.756385326385498,0.4522923298862916,4.715835730234782,0.3274400480713127,0.16083917021751404,0.0,0.16083917021751404,0.0,-0.2184257209300995,0.0,-0.2184257209300995,0.0
4.754456043243408,0.19013747572898865,-0.22439023852348328,2025-04-28,Amatitlan,14.464,-90.578,4.994109153747559,AM_P1,0,0.8964562582905575,-0.44313223418263453,4,0.8229838658936565,-0.5680647467311557,0,5.076204299926758,4.436566352844238,4.63473653793335,0.16083917021751404,0.16083917021751404,0.16083917021751404,-0.2184257209300995,-0.2184257209300995,-0.2184257209300995,5.035156726837158,0.058050034565812654,4.835626602172852,0.3480254519459852,0.17548832297325134,0.020717030504438894,0.17060527205467224,0.01691538457384976,-0.22140797972679138,0.004217550836788144,-0.22041389346122742,0.0034436158381263896
4.423858642578125,0.17998608946800232,-0.12153235822916031,2025-05-03,Amatitlan,14.464,-90.578,4.754456043243408,AM_P1,0,0.8550745085896932,-0.518505144391157,5,0.8229838658936565,-0.5680647467311557,1,4.994109153747559,5.076204299926758,4.436566352844238,0.19013747572898865,0.16083917021751404,0.16083917021751404,-0.22439023852348328,-0.2184257209300995,-0.2184257209300995,4.874282598495483,0.16946033956993375,4.941589832305908,0.16718012595165796,0.18506178259849548,0.007178114063587385,0.17698757847150168,0.01487753264516759,-0.1729612983763218,0.07273150465458993,-0.18811610589424768,0.05774028452801794
4.835987091064453,0.17365266382694244,-0.22563834488391876,2025-05-13,Amatitlan,14.464,-90.578,4.423858642578125,AM_P1,0,0.753697664392914,-0.6572212950663319,5,0.6631226582407952,-0.7485107481711012,1,4.754456043243408,4.994109153747559,5.076204299926758,0.17998608946800232,0.19013747572898865,0.16083917021751404,-0.12153235822916031,-0.22439023852348328,-0.2184257209300995,4.589157342910767,0.2337676638530678,4.724141279856364,0.286331364037647,0.17681937664747238,0.004478408218934195,0.1812587430079778,0.0083157676215771,-0.17358535155653954,0.07361404912569593,-0.19052031387885413,0.05974858124604156
4.835987091064453,0.17365266382694244,-0.22563834488391876,2025-05-28,Amatitlan,14.464,-90.578,4.835987091064453,AM_P1,0,0.5610336262283677,-0.8277930117131022,5,0.46472317204376906,-0.8854560256532096,1,4.423858642578125,4.754456043243408,4.994109153747559,0.17365266382694244,0.17998608946800232,0.19013747572898865,-0.22563834488391876,-0.12153235822916031,-0.22439023852348328,4.629922866821289,0.29141882064457336,4.671433925628662,0.21824749373787708,0.17365266382694244,0.0,0.17576380570729574,0.0036566049987583954,-0.22563834488391876,0.0,-0.1909363493323326,0.06010561941937638
12.056004524230957,0.036659855395555496,0.16488924622535706,2025-02-10,Amatitlan,14.468,-90.582,27.59539794921875,AM_P2,0,0.6482618097757122,0.7614175109532997,2,0.7485107481711011,0.6631226582407953,0,,,,,,,,,,27.59539794921875,,27.59539794921875,,0.036659855395555496,,0.036659855395555496,,0.16488924622535706,,0.16488924622535706,
12.056004524230957,0.036659855395555496,0.16488924622535706,2025-03-07,Amatitlan,14.468,-90.582,72.0407485961914,AM_P2,0,0.9066860720977985,0.4218060770826634,3,0.9350162426854148,0.35460488704253557,0,27.59539794921875,,,0.036659855395555496,,,0.16488924622535706,,,49.81807327270508,31.42760883468827,49.81807327270508,31.42760883468827,0.036659855395555496,0.0,0.036659855395555496,0.0,0.16488924622535706,0.0,0.16488924622535706,0.0
12.056004524230957,0.036659855395555496,0.16488924622535706,2025-03-22,Amatitlan,14.468,-90.582,10.298368453979492,AM_P2,0,0.984305844499033,0.17647097349152166,3,0.992708874098054,0.120536680255323,0,72.0407485961914,27.59539794921875,,0.036659855395555496,0.036659855395555496,,0.16488924622535706,0.16488924622535706,,41.16955852508545,43.65845568515568,36.64483833312988,31.85042628997016,0.036659855395555496,0.0,0.036659855395555496,0.0,0.16488924622535706,0.0,0.16488924622535706,0.0
12.056004524230957,0.036659855395555496,0.16488924622535706,2025-03-26,Amatitlan,14.468,-90.582,115.94549560546875,AM_P2,0,0.9941098647022418,0.10837701279187609,3,1.0,-1.6081226496766366e-16,0,10.298368453979492,72.0407485961914,27.59539794921875,0.036659855395555496,0.036659855395555496,0.036659855395555496,0.16488924622535706,0.16488924622535706,0.16488924622535706,63.12193202972412,74.70380002169547,66.09487088521321,53.07394808336916,0.036659855395555496,0.0,0.036659855395555496,0.0,0.16488924622535706,0.0,0.16488924622535706,0.0
12.056004524230957,0.036659855395555496,0.16488924622535706,2025-04-15,Amatitlan,14.468,-90.582,7.695530891418457,AM_P2,1,0.9724075561219968,-0.23328854407545518,4,0.9350162426854148,-0.35460488704253545,0,115.94549560546875,10.298368453979492,72.0407485961914,0.036659855395555496,0.036659855395555496,0.036659855395555496,0.16488924622535706,0.16488924622535706,0.16488924622535706,61.8205132484436,76.54428411250944,44.64646498362223,61.760485073836044,0.036659855395555496,0.0,0.036659855395555496,0.0,0.16488924622535706,0.0,0.16488924622535706,0.0
12.056004524230957,0.036659855395555496,0.16488924622535706,2025-04-16,Amatitlan,14.468,-90.582,12.056004524230957,AM_P2,0,0.9682507501166718,-0.2499809690726521,4,0.9350162426854148,-0.35460488704253545,0,7.695530891418457,115.94549560546875,10.298368453979492,0.036659855395555496,0.036659855395555496,0.036659855395555496,0.16488924622535706,0.16488924622535706,0.16488924622535706,9.875767707824707,3.0833204749468583,45.232343673706055,61.2781839211071,0.036659855395555496,0.0,0.036659855395555496,0.0,0.16488924622535706,0.0,0.16488924622535706,0.0
